time_ms,iTOW,connected,hasFix,sats,lat_deg,lon_deg,alt_m,speed_kph,velN_mps,velE_mps,velD_mps,gX,gY,gZ,rollRate_dps,pitchRate_dps,yawRate_dps,yaw_deg,pitch_deg,lean_deg,can_valid,can_rpm,can_gear,can_speed,can_neutral,can_clutch,can_brake_switch,can_coolant_temp,can_throttle_demand_pct,can_throttle_actual_raw,can_rear_motion_raw,can_shift_event_raw,can_att_174_raw,can_att_178_raw,can_att_17c_raw
16207,219939440,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0030,1.0000,-2.94,0.82,0.46,0.000,-2.233,0.422,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,11,18815
16297,219939520,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0030,0.9990,-2.93,0.82,0.46,0.000,-2.236,0.419,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,11,18815
16359,219939600,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0030,1.0000,-2.92,0.83,0.46,0.000,-2.233,0.417,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,11,18815
16448,219939680,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0020,1.0000,-2.94,0.84,0.47,0.000,-2.233,0.415,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,6,18815
16508,219939760,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,-0.0030,1.0000,-2.95,0.82,0.47,0.000,-2.291,0.412,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,8,14975
16600,219939840,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0040,1.0000,-2.94,0.82,0.46,0.000,-2.233,0.408,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,8,14975
16661,219939880,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0050,1.0000,-2.91,0.83,0.46,0.000,-2.233,0.405,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,6,22399
16750,219940000,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0050,1.0000,-2.73,0.83,0.46,0.000,-2.233,0.409,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,28,22399
16813,219940040,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0040,1.0000,-2.67,0.83,0.46,0.000,-2.233,0.417,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,50,22399
16903,219940120,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0010,1.0000,-2.67,0.83,0.46,0.000,-2.233,0.437,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,48,12159
16966,219940200,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0000,1.0000,-2.76,0.84,0.46,0.000,-2.233,0.456,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,3,9599
17055,219940280,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0010,1.0000,-2.94,0.83,0.46,0.000,-2.233,0.464,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,3,9599
